date,score_0_100,breadth_score,trend_score,momentum_score,liquidity_score,volatility_score,leadership_score,capital_score,ew_return_1d,advancers,decliners,unchanged,new_high_20,new_low_20,limit_up_like,limit_down_like,coverage,ew_index,score_ma3,breadth_ma3,score_delta3,state,silver_finger,gold_finger
2021-08-12,55.05196882302447,48.84236453201971,57.81322775966464,50.0,45.2192495150551,44.3931393690571,100.0,51.130615478452725,0.0037687182615090678,1983,2077,234,316,12,95,10,4294,1261.9764091129982,57.04843028117525,57.86492015071209,-3.5582534606307092,RECOVERY,False,False
2021-08-13,53.14534761013834,43.27990135635019,57.16612377850163,48.93368770480808,44.28165722194202,44.07490501404351,100.0,50.04710549867188,0.00015701832890627592,1755,2300,243,314,43,79,8,4298,1262.1745625398764,54.780849244596936,48.82462173136586,-6.802743109734941,TRANSITION,False,False
2021-08-16,56.2775002081761,52.6908023483366,59.1120409112041,50.431967457829515,45.36229575384905,44.017123333792455,100.0,50.23079247440202,0.0007693082480067231,2154,1934,214,267,38,92,41,4302,1263.1455638412626,54.8249388804463,48.271022745568814,0.13226890754808096,RECOVERY,False,False
2021-08-17,34.34979637405491,12.839273070568796,45.25081281932187,40.012229507576905,49.87056092018278,42.329330784946485,22.364143056200653,42.76099188539328,-0.024130027048689058,544,3693,69,86,205,37,52,4306,1232.6658272193413,47.92421473078978,36.26999225841851,-20.702172448969556,DEFENSIVE,False,False
2021-08-18,54.16892504078046,68.28204506905743,50.65025545750116,52.67494641482426,39.60653797908434,41.723672513880175,63.23734324198792,52.60076894685536,0.008669229822851201,2818,1309,179,179,122,87,9,4306,1243.3520905702808,48.265407207670485,44.60404016265426,1.0235774306421206,TRANSITION,False,False
2021-08-19,44.84226388586536,38.924205378973106,49.245939675174014,48.047589267101486,38.14606203146264,41.662620985309594,56.96055684454756,49.41318256633897,-0.001956058112203458,1592,2498,220,121,91,70,34,4310,1240.9200216271959,44.45366176690024,40.01517450619976,-11.435236322310743,TRANSITION,False,False
2021-08-20,39.73631355896351,35.37086252718048,44.93509503940658,47.25792429333395,40.38721431291819,41.980845754422155,21.48817802503477,48.258115008071194,-0.005806283306429355,1464,2675,175,149,272,69,43,4314,1233.7148884210078,46.2491674952031,47.525704325070315,5.386517184908598,DEFENSIVE,False,False
2021-08-23,65.19183058663891,83.78378378378379,57.09318497913769,57.422544333582024,47.8476708746153,41.6264026542846,100.0,57.481501964147185,0.0249383398804906,3503,678,133,373,32,213,13,4314,1264.4816896240725,49.923469343822596,52.69295056331244,11.022905545858457,RECOVERY,True,False
2021-08-24,57.56394503113111,56.76346487962274,59.04563354181145,50.85929108485496,47.3741024525256,42.38784488357044,100.0,51.80317167798025,0.006010572259934195,2287,1742,288,388,30,94,11,4317,1272.0819481909216,54.16402972557785,58.63937039686232,12.721681145265755,RECOVERY,False,False
2021-08-25,59.4001254970172,61.577669902912625,60.74322759898124,51.7777777777777,46.413116596721714,45.16007568749825,100.0,52.24841553136116,0.007494718437870529,2537,1583,199,490,30,112,17,4319,1281.6158442225103,60.71863370492908,67.37497285543971,19.66381193805369,RECOVERY,False,False
2021-08-26,51.29470258574169,34.66794533684968,56.49155288127747,46.48682559598498,49.65180051793424,45.135582783789374,100.0,47.90106959613906,-0.006996434679536471,1446,2725,150,422,201,68,25,4321,1272.6491026841484,56.08625770463001,51.00302670646166,-13.897128000897226,TRANSITION,False,False
2021-08-27,46.37355143882706,40.87591240875913,53.13584818329091,48.170731707317096,46.76304641937492,45.38525205755123,42.825734783614905,49.32476593717345,-0.0022507802094218292,1680,2430,211,285,316,88,43,4321,1269.7846492702884,52.35612650719531,45.70717588284045,-11.190393592304055,TRANSITION,False,False
2021-08-30,48.745063964232436,44.2579717094222,51.862132778163314,48.663697104677,52.41735435948862,45.89423740446599,50.46264168401573,50.205977055424164,0.0006865901847472235,1846,2325,152,357,355,94,36,4323,1270.6564709472202,48.80443932960039,39.93394315167698,-10.655061532784764,TRANSITION,False,False
2021-08-31,48.03024850945093,48.39328537170264,51.6658954187876,49.6537600895069,48.40116189999628,46.26310671809969,37.73715872281351,49.80966480501892,-0.0006344506499369256,2018,2152,152,357,410,100,43,4322,1269.8503021233812,47.71628797083681,44.50905649662798,-3.264454076290761,TRANSITION,False,False
2021-09-01,54.352221765312215,51.05162523900574,51.30696275734443,50.19230769230765,55.55118704070715,45.251555959437404,84.9294471431876,48.9659676775434,-0.0034467744081886813,2136,2048,139,357,206,84,98,4323,1265.4734145997916,50.37584474633186,47.900960773376845,7.978670326485158,TRANSITION,False,False
2021-09-02,58.45192385757565,62.50608272506083,54.64847363552266,51.92900287476982,46.30605772081568,44.88517952837681,100.0,53.43862814060801,0.011462093802026712,2569,1541,214,364,117,146,2,4324,1279.9783895819055,53.61146471077959,53.98366444525638,9.706859893343214,RECOVERY,False,False
2021-09-03,58.01581191754922,56.96019300361882,56.579555966697505,51.20919028480664,52.05579781085448,44.3132822789869,100.0,50.775520621143365,0.0025850687371445718,2361,1784,179,414,108,94,37,4324,1283.2872217010342,56.93998584681236,56.839300322561776,9.985563408098294,RECOVERY,False,False
2021-09-06,62.831281852247365,73.20165813216289,60.67545685866297,53.375527426160296,48.305161782451236,44.37873432238384,100.0,54.11598267887884,0.01371994226292945,3002,1099,222,376,15,155,18,4323,1300.8938482895276,59.766339209124084,64.22264462028083,8.47906008693515,RECOVERY,False,True
2021-09-07,61.90359981259467,67.65578635014838,64.64879852125694,52.042554670931416,47.65845707973671,44.37798036451894,100.0,53.33887443508162,0.011129581450272052,2736,1308,284,492,8,117,0,4328,1315.3722523322238,60.916897860797086,65.93921249531002,3.45167595501902,RECOVERY,False,True
2021-09-08,61.7515649837693,62.18304757304999,68.36027713625866,52.229966239709704,51.24890060795808,43.94500437099747,100.0,52.348343980103415,0.007827813267011376,2575,1566,189,751,19,118,6,4330,1325.6687407000884,62.16214888287044,67.68016401845374,3.7357530662200773,RECOVERY,False,True
2021-09-09,56.18069296337299,45.73436742607853,66.75513501038542,49.26402943882242,47.389734491075345,43.78262932100009,100.0,50.39493166383223,0.0013164388794407857,1887,2239,207,603,60,101,17,4333,1327.4139025716054,59.945285919912315,58.52440044975895,-6.650588888874374,RECOVERY,False,False
2021-09-10,51.14288297300996,33.69954621447337,64.5492275766659,46.68674698795181,49.15487125700688,43.5579160691036,86.4307124740604,48.660906259964705,-0.004463645800117663,1411,2776,150,221,63,73,7,4337,1321.4887970803736,56.358380306717414,47.20565373786727,-10.76071683958471,TRANSITION,False,False
2021-09-13,57.59064630142311,55.82454458293385,63.98617511520737,51.13234310076091,44.763927812027504,43.82430827350504,95.16129032258065,51.08549272242695,0.0036183090747564962,2329,1843,168,330,134,111,28,4340,1326.2703519870388,54.97140741260202,45.0861527411619,-4.1609186823461926,RECOVERY,False,False
2021-09-14,43.51498308126703,25.454545454545453,57.35327963176064,43.78238341968914,47.44424748017301,44.66948162324628,51.84119677790564,46.9125663236804,-0.010291445587731995,1078,3157,110,150,142,78,14,4345,1312.621112824942,50.7495041185667,38.3262120839842,-12.665709882105958,TRANSITION,False,False
2021-09-15,52.30590000086658,57.39759036144578,58.007363092498856,51.22465478959302,38.86790146332955,45.2306253177018,57.363092498849525,51.63549144823691,0.005451638160789727,2382,1768,196,225,193,106,10,4346,1319.7770481742766,51.13717646118557,46.22556013297501,1.1630170278566183,TRANSITION,False,False
2021-09-16,36.29618104370094,23.55166706077087,51.56501726121979,44.06674907292953,44.60349080490646,45.16298295049966,0.0,45.56853099077783,-0.014771563364073889,996,3233,116,150,427,54,59,4345,1300.2818778807198,44.03902137527819,35.467934292254014,-21.294465257722166,DEFENSIVE,False,False
2021-09-17,40.068556854911286,41.51796335950512,47.38900391074304,47.81420765027322,40.15411393537433,45.50058675869323,0.0,49.319166383398894,-0.002269445388670363,1745,2458,144,129,453,73,31,4347,1297.3309591689917,42.8902126331596,40.82240692724057,-3.4464262263557472,TRANSITION,False,False
2021-09-22,45.62512022721831,49.843862599087196,46.20165745856353,50.0,33.48083732649787,46.8082111477519,41.48250460405157,51.452518231575475,0.004841727438584917,2075,2088,181,222,259,141,7,4344,1303.6122820709259,40.66328604194351,38.30449767312104,-6.680779773648268,TRANSITION,False,False
2021-09-23,56.695809884583745,66.47426647426647,51.64556962025316,52.73972602739727,38.79854212029109,46.385946273131104,87.74453394706559,52.08682195587148,0.006956073186238238,2764,1394,187,221,57,85,30,4345,1312.6803045114902,47.463162322237785,52.61203081095291,20.399628840882805,RECOVERY,False,False
2021-09-24,33.22665241432934,22.25890120254657,43.50978135788262,42.68680445151034,38.18982491902262,45.73860004788728,0.0,45.09232863494988,-0.01635890455016706,944,3297,104,98,429,50,88,4345,1291.2062927051027,45.18252750871047,46.192343425300066,-6.841904440581949,DEFENSIVE,False,False
2021-09-27,29.50894066248543,19.296201351666276,30.29465930018416,38.128819509081694,42.81699147099962,43.941085857124385,0.0,41.79956463614772,-0.027334784546174273,828,3463,53,107,1323,47,227,4344,1255.9114468893445,39.810467653799506,36.009789676159755,-16.11617956473288,DEFENSIVE,False,False
2021-09-28,39.3647755320184,56.81818181818181,31.18242466068553,50.90566037735851,28.688978027237738,44.32047754271717,0.0,51.050032607493776,0.0035001086916459138,2350,1786,211,67,315,89,19,4347,1260.3072734605394,34.033456202944386,32.791094790798205,-17.331034352565347,DEFENSIVE,False,False
2021-09-29,24.27952690159056,10.375378876194919,22.603999080671112,38.75502008032123,32.763722156086345,43.77452965085409,0.0,41.19236131722126,-0.029358795609262463,445,3844,62,32,1571,16,109,4351,1223.3061698141446,31.051081032031462,28.82992068201432,-8.947125512738776,RISK_OFF,False,False
2021-09-30,51.565111341860806,86.48328195399573,28.13504823151125,56.35388865477364,26.97513014820195,43.615929293563546,46.325218190169956,56.47627276479875,0.02158757588266251,3647,570,137,55,71,115,3,4354,1249.7143845827366,38.40313792515659,51.225614216124136,22.056170679375377,TRANSITION,True,False
2021-10-08,53.86700661249776,76.33552014995314,35.56677374942634,56.35091542224786,33.280617230343985,43.36209085337529,71.79899036255163,54.17867611285462,0.013928920376182057,3258,1010,90,157,62,84,35,4358,1267.1215567385589,43.23721495198305,57.73139366004791,14.502231080479362,TRANSITION,False,False
2021-10-11,42.70410255211134,46.13508900268227,35.19495412844037,49.508381807494196,30.625368398061003,43.66721848274568,52.75229357798166,49.38651477693369,-0.0020449507435543793,1892,2209,259,138,126,55,58,4360,1264.5303555689327,49.3787401688233,69.65129703554369,18.424575650520776,TRANSITION,False,False
2021-10-12,28.05863289542983,17.077754287056614,29.165711666284665,43.22392800423502,32.21863296135896,43.840224226315335,0.0,45.1129084587623,-0.016290305137459007,727,3530,106,94,608,41,37,4363,1243.9307702211354,41.54324735334631,46.51612114656399,-23.506478446430975,DEFENSIVE,False,False
2021-10-13,42.74773682786985,60.32660902977906,30.192572214580473,51.513243263872965,28.2872495157586,43.897334211232454,27.074736359468133,51.20578306988385,0.004019276899612837,2512,1652,198,97,197,72,59,4362,1248.9304724306028,37.83682409180367,41.1798174398393,-11.11926978462791,TRANSITION,False,False
2021-10-14,44.87030415493434,55.80192165558019,32.22553289021316,50.650406504065074,27.85449009692566,43.74711792066578,57.334402933761176,51.8166117481071,0.006055372493690319,2265,1794,304,105,73,99,7,4363,1256.4932116598907,38.558891292744676,44.40209499080527,2.1662016028230013,TRANSITION,False,False
2021-10-15,31.768457168111215,29.50584865122941,28.803849679193398,46.23397917056267,32.73206750312628,43.91263812012435,0.0,47.90108512798807,-0.006996382906706432,1236,2953,175,79,348,41,34,4364,1247.7023040314405,39.795499383638465,48.5447931121962,3.7098242726813844,DEFENSIVE,False,False
2021-10-18,43.63698975410458,61.57340985174557,31.364468864468865,51.905269278730295,32.96837200140528,44.07011964415316,22.298534798534796,52.05663763970575,0.00685545879901915,2575,1607,186,92,213,93,20,4368,1256.2558757701693,40.09191702571671,48.96039338618504,0.8892529262347324,TRANSITION,False,False
2021-10-19,45.352260772896116,53.6639526276832,33.77574370709382,50.374525597987585,32.24960572865524,44.12396999292434,58.0091533180778,51.483836889198265,0.004946122963994209,2175,1878,317,118,83,85,6,4370,1262.4694718059686,40.252569231703966,48.24773704355272,0.481956617961778,TRANSITION,False,False
2021-10-20,36.38169816381102,36.40939597315436,33.188472095150956,47.854745925215745,35.49668764992435,45.10159223605176,11.573650503202199,49.42830882591674,-0.0019056372469442016,1519,2653,200,82,250,56,18,4372,1260.063662957365,41.79031623027057,50.54891948419436,4.613240995699808,DEFENSIVE,False,False
2021-10-21,33.5284829956144,30.750836920133906,31.775594149908592,46.76264657444407,36.634421742683266,45.53435298545987,0.0,48.45318778968225,-0.005156040701059186,1286,2896,194,78,457,47,10,4376,1253.5667234252312,38.42081397744051,40.27472850699047,-10.108506758490186,DEFENSIVE,False,False
2021-10-22,33.18953676384983,31.118627687847304,29.869833295272898,46.59863945578233,36.84887715801952,45.44722166025432,0.0,47.481270494754405,-0.00839576501748533,1288,2851,240,65,666,52,14,4379,1243.042071781614,34.36657264109175,32.75962019371184,-12.162724009046286,DEFENSIVE,False,False
2021-10-25,41.1169040414881,57.31064237775647,31.482750742517705,51.152737752161315,37.410019465633745,46.04207782386609,0.0,52.08143866979148,0.00693812889930492,2391,1781,205,107,498,90,8,4377,1251.6664579028939,35.944974600317444,39.72670232857921,4.735205877677075,TRANSITION,False,False
2021-10-26,35.449237732414815,36.32468459890502,30.712166172106826,47.452229299363054,40.26593386515211,46.316948307378404,0.0,48.724280857041514,-0.004252397143194954,1526,2675,180,105,440,46,27,4381,1246.3438750330747,36.58522617925092,41.58465155483625,1.9207547368004185,DEFENSIVE,False,False
2021-10-27,30.125006524994934,19.91098617943312,26.08893956670467,41.89873417721519,45.317852524259635,46.01997281077015,0.0,44.89973560994962,-0.01700088130016793,850,3419,116,87,1538,51,46,4385,1225.154930754446,35.563716099632614,37.848771052031516,-3.0645302388548963,DEFENSIVE,False,False
2021-10-28,29.838091517129676,22.72727272727273,21.961766044606282,42.82705472641091,43.80905449422774,45.496913178088626,0.0,44.376248509711544,-0.018745838300961513,970,3298,126,87,1629,51,100,4394,1202.1883745288974,31.804111924846477,26.320981168536935,-11.278812524358422,DEFENSIVE,False,False
2021-10-29,51.35884768431883,79.23689138576779,26.279281328178307,55.58139534883723,42.82452112680597,44.7839389260965,43.17716624971572,54.73541166627046,0.01578470555423486,3385,887,125,142,172,99,20,4397,1221.1645640415602,37.10731524214781,40.62505009749119,15.909609951904017,TRANSITION,False,False
2021-11-01,54.99020019955061,72.04865251609826,31.33954969297248,53.585982070089685,47.317198415658666,46.37064520299503,82.29474641801228,54.162217939371224,0.013874059797904098,3021,1172,204,268,126,146,12,4397,1238.1070742261545,45.39571313366637,58.0042722097129,24.865193674555673,TRANSITION,False,False
2021-11-02,33.28872944690973,24.6046511627907,29.25,43.51617411633166,52.17345750149072,46.154566583752775,0.0,46.373305103268265,-0.01208898298910578,1058,3242,100,191,568,59,25,4400,1223.1396188671429,46.54592577692639,58.630065021552234,3.4506379297800507,DEFENSIVE,False,False
2021-11-03,50.55326326975283,68.7424861745612,30.686207680072712,52.398401065955994,38.31065692790617,47.67344013859597,62.497159736423534,52.13963007033434,0.007132100234447815,2859,1300,242,129,74,56,6,4401,1231.8631732296274,46.27739763873772,55.13192995115003,-0.8055844145659989,TRANSITION,False,False
2021-11-04,58.35320667254226,76.25030200531529,36.387375113533146,53.42890175424082,43.15253543577916,48.034843752326125,100.0,54.4491238954239,0.014830412984746327,3156,983,265,303,53,125,2,4404,1250.132212829323,47.398399796401605,56.53247978088905,3.36300647299165,RECOVERY,False,False
2021-11-05,41.458427920879096,40.68160152526216,36.59173478655767,48.32782320046465,47.09336662168546,48.98879955369958,23.206176203451413,48.74009066428793,-0.0041996977857068915,1707,2489,208,206,324,61,33,4404,1244.8820353432625,50.12163262105806,61.891463235046196,8.169698473969369,TRANSITION,False,False
2021-11-08,50.99959371351071,59.271601999523924,38.47026781661371,51.50567669673647,43.80317745329147,48.92500745447029,67.02224239673174,51.93173085365199,0.006439102845506631,2490,1711,205,221,146,84,8,4406,1252.8979587993613,50.27040943564402,58.734501843367106,0.4463304437578799,TRANSITION,False,False
2021-11-09,58.78179202813285,71.55361050328227,44.16307063365887,52.56410256410264,44.18014516329742,48.845089885784255,100.0,53.29258255784162,0.010975275192805407,2943,1170,290,290,62,75,2,4403,1266.6488586856885,50.41327122084089,57.168938009356104,0.42858535559059163,RECOVERY,False,False
2021-11-10,57.53765558847933,63.10562015503876,47.40009082652135,51.525747596923296,46.958083609490856,49.19059459240882,100.0,51.79196488424726,0.00597321628082419,2605,1523,276,321,64,64,5,4404,1274.2148262704773,55.773013776707636,64.6436108859483,16.079227667600236,RECOVERY,False,False
2021-11-11,61.29995933617791,69.14053148192482,53.440054495912804,52.79455680695291,52.20467387732883,49.22908437946379,100.0,53.080450518510084,0.010268168395033596,2888,1289,227,405,8,97,10,4404,1287.2986786780712,59.20646898426336,67.9332540467486,10.3003656226672,RECOVERY,False,False
2021-11-12,60.14376480828696,63.737864077669904,56.04719764011799,51.84005661712669,50.83329572650494,49.37466257734848,100.0,53.227803031325905,0.010759343437753014,2626,1494,287,594,13,118,2,4407,1301.1491672689342,59.66045991098141,65.32800523821115,1.3619727801541117,RECOVERY,False,True
2021-11-15,63.62692107449852,68.03857008466603,61.950113378684804,53.406341503393804,57.86885821598729,49.1486649608574,100.0,52.422188472043,0.008073961573476653,2893,1359,158,677,41,106,52,4410,1311.6545956468246,61.6902150729878,66.97232188142023,6.089265486019187,RECOVERY,False,True
2021-11-16,48.447541297009266,26.724339490296934,58.31259895951142,45.73333333333331,52.22047071785506,48.60770572618714,81.89323682424791,47.21543539621961,-0.009281882012601288,1143,3134,144,258,117,74,46,4421,1299.4799724487445,57.40607572659825,52.83359121754427,-12.852418039168647,TRANSITION,False,False
2021-11-17,64.20211546539932,75.16090584028605,63.43502824858758,53.710575139146584,47.56932928069928,48.2026530644772,100.0,54.25264772371372,0.014175492412379073,3153,1042,230,358,10,119,7,4425,1317.9007409382305,58.758859278969034,56.64127180508299,4.058350657112356,RECOVERY,False,True
2021-11-18,49.90333503233181,28.297025064417898,59.880307136404696,45.71651074104115,49.82759934005883,47.941247152401466,93.36043360433604,47.82465502215309,-0.007251149926156362,1208,3061,159,222,30,68,9,4428,1308.3444450778948,54.18433059824681,43.39409013166695,-13.723586042166708,TRANSITION,False,False
2021-11-19,64.17245890645799,74.38154138915318,64.89169675090253,53.175749240731164,47.63730480532971,48.02197940486599,100.0,53.491563231869264,0.011638544106230896,3127,1077,228,283,13,95,2,4432,1323.5716696080763,59.42596980139638,59.279824097952364,15.724917609448724,RECOVERY,False,True
2021-11-22,60.02748816705276,56.73587638821825,67.40356417775773,50.848356309650015,48.671084674852565,47.943011661614186,100.0,52.811778412196844,0.009372594707322799,2350,1792,291,442,11,116,0,4433,1335.9769704334071,58.03442736861419,53.13814761392976,-4.174627298346557,RECOVERY,False,True
2021-11-23,59.936628240835354,55.71982549684925,68.50349335136353,50.619195046439636,48.775835263631684,48.28278734112037,100.0,51.36879831455219,0.004562661048507297,2299,1827,311,407,17,81,5,4437,1342.0725805181064,61.378858438115365,62.27908109140687,10.033293208503544,RECOVERY,False,False
2021-11-24,59.13171962762734,51.95086705202312,69.31228861330328,50.011363636363626,48.23864501033686,49.82746437674801,100.0,51.22594814562073,0.004086493818735759,2157,1995,283,412,27,99,3,4435,1347.5569518226885,59.698612011838485,54.80218964569686,-5.0407392788306495,RECOVERY,False,False
2021-11-25,56.90557766367979,44.587199619319534,68.67958539882831,49.19763588914956,45.90580440783919,52.533753065670766,100.0,50.079386559377134,0.00026462186459046957,1874,2329,235,412,27,79,25,4438,1347.9135448559216,58.65797517738083,50.75263072273062,-3.121910503372966,RECOVERY,False,False
2021-11-26,52.462455239640974,34.030061061531235,64.43868349864744,47.22222222222223,45.278255062808185,52.65344977880837,94.63480613165014,49.26612181456532,-0.0024462606181156065,1449,2809,178,256,58,68,4,4436,1344.616197034516,56.1665841769827,43.522709244291285,-7.47417300119438,TRANSITION,False,False
2021-11-29,50.88838875876907,35.77254719179678,58.52669520162199,46.95740365111565,46.88213073359704,52.69499957558039,84.01667042126604,49.856315262078496,-0.0004789491264049952,1535,2756,148,306,155,100,5,4439,1343.9721942815963,53.41880722069661,38.129935957549165,-8.243330868858273,TRANSITION,False,False
2021-11-30,62.1244569295429,64.41761363636364,63.46846846846847,52.26544919114238,50.167615020480724,53.485371770872156,100.0,52.257260358552536,0.007524201195175127,2721,1503,216,368,52,89,5,4440,1354.084511472092,55.15843364265098,44.740073963230536,5.218879265863109,RECOVERY,False,True
2021-12-01,64.84587467513157,71.14125350795135,69.1891891891892,53.757050350826674,47.957394958347464,53.21877574426257,100.0,52.87358179007023,0.009578605966900794,3042,1234,164,573,40,102,12,4440,1367.0547534533664,59.28624012114784,57.11047144537057,12.383419435490595,RECOVERY,False,True
2021-12-02,48.35553100298331,23.598130841121495,62.53375337533753,44.933792218398175,47.08575415191078,52.424870247585176,85.77857785778578,46.51941703103974,-0.011601943229867535,1010,3270,164,254,95,64,24,4444,1351.19426181168,58.44195420255259,53.05233266181215,-2.5328577557857557,TRANSITION,False,False
2021-12-03,58.65495219774732,60.21297192642788,64.07515751575157,51.04525550345209,42.514203518188594,53.03242440768295,88.92889288928892,51.132542600934705,0.0037751420031156774,2488,1644,312,256,83,70,18,4444,1356.295212023814,57.285452625287405,51.650785425166895,-3.469504731795581,RECOVERY,False,False
2021-12-06,39.00214163835932,20.018471484645577,49.67393748594558,43.162393162393144,47.875779545104464,52.320673520830056,29.087024960647632,45.32481031472813,-0.015583965617572897,867,3464,116,170,263,48,17,4447,1335.158754072356,48.67087494636331,34.60985808406497,-25.84373303677225,DEFENSIVE,False,False
2021-12-07,40.824838110969964,37.473585348673396,43.99865138233311,47.38988580750409,43.549477815598706,51.513550552153745,14.711171049674087,47.86669587373581,-0.007111013754213989,1596,2663,190,182,339,57,26,4449,1325.6644218080883,46.16064398235886,39.235009586582265,-7.530692892013349,TRANSITION,False,False
2021-12-08,59.18826584852101,75.99520383693046,50.52785265049417,52.95598161257238,37.77636531892549,51.009227164404415,86.83737646001796,53.787639140453024,0.012625463801510091,3169,1001,282,176,12,98,3,4452,1342.4015499785762,46.33841519928344,44.4957535567498,0.5333136507736924,RECOVERY,False,False
2021-12-09,57.9447401962449,60.18606870229007,55.35593981585447,51.323772752344254,43.44078120959545,50.3747143239383,100.0,51.497610616334086,0.004992035387780277,2523,1669,261,284,26,79,3,4453,1349.1028660206805,52.652614718578626,57.88495262929795,18.94259855788558,RECOVERY,False,False
2021-12-10,53.875418005902084,49.98812069375148,57.072294566681634,50.0,42.734926753983935,50.624445404580854,84.35114503816794,51.122617235108336,0.003742057450361106,2104,2105,245,197,44,85,2,4454,1354.1512864517765,57.00280801688933,62.05646441099066,13.05057989493212,TRANSITION,False,False
2021-12-13,56.125777756724915,52.95247239558329,58.91855508189365,50.32706459525755,44.26493060742938,51.6734631086875,91.73210679829481,51.49184740698184,0.004972824689939477,2206,1960,291,220,34,97,4,4457,1360.8852434029573,55.9819786529573,54.3755539305416,-3.062488091796098,RECOVERY,False,False
2021-12-14,58.1608329498772,56.987980202686785,60.96274685816876,51.10004074575123,43.408594728652005,52.179774698983415,97.35188509874327,51.836544532771946,0.006121815109239822,2418,1825,213,253,42,105,4,4456,1369.2163312479631,56.05400957083473,53.30952443067383,0.21609275363229585,RECOVERY,False,False
2021-12-15,55.13541250566385,46.394460362941736,61.964085297418634,49.468085106382986,42.986738870356334,52.216074306040504,95.34231200897867,50.39836254863742,0.0013278751621247334,1943,2245,267,272,70,90,3,4455,1371.0344796058027,56.47400773742199,52.111637653737255,1.259994499761767,RECOVERY,False,False
2021-12-16,61.994243917716844,66.9208770257388,66.41623682440009,51.96319018404907,42.031708216226136,52.511239773761595,100.0,52.60837117969337,0.008694570598977895,2808,1388,263,321,54,104,2,4459,1382.9550356823681,58.430163124419295,56.76777253045575,5.868466160991929,RECOVERY,False,False
2021-12-17,45.93651997995521,29.089632576644043,60.715086303519385,46.23824451410661,43.07049787614845,52.522829232007304,54.93162967944407,47.58674650813856,-0.008044178306204804,1243,3030,188,264,242,91,10,4461,1371.8302987858754,54.3553921344453,47.46832332177485,-12.22431296992199,TRANSITION,False,False
2021-12-20,39.31657999757679,30.468204053109716,54.08917768317275,45.48022598870056,43.538257418703964,51.8568030370409,0.0,46.864812657000954,-0.010450624476663483,1308,2985,170,259,578,106,37,4463,1357.4938154875551,49.08244796508294,42.1595712184975,-15.818832508087063,DEFENSIVE,False,False
2021-12-21,64.26969878337246,79.75474317445628,61.43849428635447,54.763348200753455,39.826873806131246,51.28883962536395,100.0,54.517937378367954,0.01505979126122652,3447,875,141,451,83,138,12,4463,1377.9373889872036,49.84093292030149,46.43752660140333,2.275454865655618,RECOVERY,False,False
2021-12-22,57.406703345840235,52.281863324663036,64.10486220031369,50.2737850787132,41.98481418874489,51.11862346575364,100.0,51.29225675835342,0.0043075225278447135,2211,2018,234,280,49,91,15,4463,1383.8728853322252,53.66432737559649,54.16827018407631,11.470183365885028,RECOVERY,False,False
2021-12-23,45.65708630404789,33.18645640074212,61.32856184298814,46.50145772594754,41.66354403057683,51.159519794285416,43.29009170208007,48.50096844299044,-0.004996771856698521,1431,2881,159,164,194,77,35,4471,1376.957988245549,55.77782947775353,55.07435429995379,6.340506306471099,TRANSITION,False,False
2021-12-24,35.98847624064597,22.433547204399634,50.92799642218247,42.65748724939118,43.41477181366477,50.37908697100573,0.0,44.91485197101219,-0.016950493429959357,979,3385,108,156,752,54,45,4472,1353.6178709124626,46.3507552968447,35.96728897660157,-28.28122254272649,DEFENSIVE,False,False
2021-12-27,49.89626394169152,61.61282716340486,53.362377122430736,51.726198867002935,35.455070857247875,50.48058105096038,31.233243967828418,51.440175316753255,0.0048005843891775184,2613,1628,235,225,309,74,27,4476,1360.1160277324766,43.847275495461794,39.07761025618218,-7.510439404148713,TRANSITION,False,False
2021-12-28,55.139726359050236,62.63992537313433,57.18275245755138,52.01005025125633,36.41360566874948,50.314096915302876,71.44772117962465,52.06928653525501,0.006897621784183371,2686,1602,188,137,41,74,18,4476,1369.4975936743813,47.00815551379591,48.895433246979586,9.48264005500235,RECOVERY,False,False
2021-12-29,48.69183629371206,43.30166270783848,55.99330357142858,49.081864720809975,37.302426347413366,50.77669569410611,61.38392857142857,49.881076313595216,-0.0003964122880159493,1823,2387,270,149,98,76,11,4480,1368.9547079998406,51.24260886481793,55.851471748125874,12.703360053066085,TRANSITION,False,False
2021-12-30,59.50683119475099,67.55587599134823,61.23018530922081,51.94647201946472,40.157772701858484,51.48815358972718,87.50837240455458,53.130716548862175,0.01043572182954061,2811,1350,318,223,55,116,7,4479,1383.2407385297668,54.44613128250443,57.83248802410699,9.610567253059465,RECOVERY,False,False
2021-12-31,60.10038696900051,62.33269598470363,64.52008928571429,51.4099653037706,40.95722292708477,51.65267174790873,100.0,51.85699412525126,0.006189980417504205,2608,1576,296,316,55,73,20,4480,1391.8029716139602,56.099684819154525,57.730078227963425,4.960660609950274,RECOVERY,False,False
2022-01-04,65.75262176152113,71.19926622334327,68.83087907184293,54.960728421138995,53.85962641501034,52.12112373062128,100.0,53.02927585664408,0.010097586188813599,3105,1256,121,637,120,122,36,4482,1405.8568220776788,61.7866133084242,67.02927939979836,17.06078546780907,RECOVERY,False,True
2022-01-05,41.24789791184465,23.921028466483012,61.967432522864165,44.52054794520546,51.65345832474711,52.2121632296463,9.402186036136516,45.732368471597965,-0.014225438428006798,1042,3314,127,225,407,52,61,4483,1385.8578924166193,55.7003022141221,52.48433022484329,-18.258933282906334,TRANSITION,False,False
