date,v2_yang_pct,v2_yin_pct,v2_position_tenths,v2_signal,v2_state,score_0_100,breadth_score,trend_score,leadership_score
2020-06-05,67.2342301896876,32.765769810312406,7,NONE,RECOVERY,54.811436355066114,44.55298993487271,60.24329554879735,98.38263754492674
2020-06-08,66.40083231906604,33.59916768093396,7,NONE,RECOVERY,54.491923418382896,42.67177823650841,59.76789168278529,96.97430229345125
2020-06-09,65.23929514500827,34.76070485499173,7,NONE,RECOVERY,58.18776320097061,58.73349339735894,61.69332597904027,92.74682846111418
2020-06-10,58.16749010777717,41.83250989222283,6,NONE,RECOVERY,49.87260877238028,36.462819408555845,57.23938223938223,81.1638168781026
2020-06-11,48.56967028290127,51.43032971709873,5,NONE,TRANSITION,46.90500136211586,31.70873223092544,52.45449531163817,64.34087148372862
2020-06-12,45.83887234578047,54.16112765421953,5,NONE,TRANSITION,47.82482301216782,40.11199528440908,49.089906232763376,61.30722559293987
2020-06-15,52.73536447323052,47.26463552676948,5,NONE,TRANSITION,48.96874074612824,37.68074031231926,46.84659873313137,78.36684109060866
2020-06-16,67.28936423861822,32.71063576138178,7,GOLD,RECOVERY,66.76604579493333,87.51062022090059,58.53289292595652,100.0
2020-06-17,67.99242403747937,32.00757596252063,7,NONE,RECOVERY,57.338282479508194,51.22890139176784,60.29168959823885,100.0
2020-06-18,65.05983525706029,34.940164742939714,7,NONE,RECOVERY,55.09668178937234,45.61764705882353,61.02394715111479,92.93971924029726
2020-06-19,67.38792638718373,32.612073612816275,7,NONE,RECOVERY,59.33274058606446,57.20351835001517,62.8025302530253,96.47964796479648
2020-06-22,68.21003960913092,31.789960390869084,7,NONE,RECOVERY,56.76523889849634,47.06400469759248,60.83608360836084,100.0
2020-06-23,56.8391234799945,43.1608765200055,6,NONE,RECOVERY,49.48997972504831,34.91652274035694,54.67161308051662,80.50288540807914
2020-06-24,43.70742691889072,56.29257308110928,5,NONE,TRANSITION,46.342783495810046,36.83139534883721,51.3454146073586,54.66776496430532
2020-06-29,15.845342997719152,84.15465700228084,4,NONE,RISK_OFF,38.43200155058659,33.579335793357934,44.11926353393789,0.0
2020-06-30,64.34554662829255,35.65445337170745,6,GOLD,RECOVERY,64.40872314282586,85.19269776876268,51.16854550453671,100.0
2020-07-01,65.87493484226124,34.12506515773876,7,NONE,RECOVERY,58.98071180831192,57.35937044593413,54.99451152579582,100.0
2020-07-02,70.79467602278585,29.20532397721415,7,GOLD,RISK_ON,69.1875761360366,78.81019830028329,67.30189196599945,100.0
2020-07-03,74.26091129479167,25.73908870520833,7,NONE,RISK_ON,70.1305667604179,74.13006274957216,75.97313596491229,100.0
2020-07-06,78.98638092876713,21.013619071232867,8,GOLD,RISK_ON,83.99673894610198,94.86329743164872,87.79452054794521,100.0
2020-07-07,79.596170327694,20.403829672306003,8,NONE,RISK_ON,73.43029479209338,59.48599480219463,89.31998903208115,100.0
2020-07-08,80.08155654520547,19.918443454794527,8,NONE,RISK_ON,78.25722850923427,85.54831396996316,90.53424657534246,100.0
2020-07-09,81.07498396110049,18.925016038899514,8,NONE,RISK_ON,81.74615599611577,89.72276673200784,93.01943607993432,100.0
2020-07-10,80.73028695453053,19.269713045469473,8,NONE,RISK_ON,61.94075795361018,30.410499860374195,92.15713112510264,100.0
